lat;lon;elev;value;prid;dqc;sct;rep
60.36549;10.39278;NA;2.3;100;0;NA;NA
60.36736;10.447;NA;2.1;100;0;NA;NA
60.36921;10.50122;NA;1.7;100;0;NA;NA
60.37104;10.55545;NA;1.7;100;0;NA;NA
60.37284;10.60968;NA;1.7;100;0;NA;NA
60.37462;10.66392;NA;1.6;100;0;NA;NA
60.37638;10.71817;NA;1.9;100;0;NA;NA
60.37812;10.77243;NA;2.1;100;0;NA;NA
60.37983;10.82669;NA;2.1;100;0;NA;NA
60.38153;10.88096;NA;1.9;100;0;NA;NA
60.3832;10.93523;NA;1.7;100;0;NA;NA
60.38484;10.98951;NA;1.8;100;0;NA;NA
60.38647;11.0438;NA;2;100;0;NA;NA
60.38808;11.0981;NA;1.8;100;0;NA;NA
60.38966;11.1524;NA;1.6;100;0;NA;NA
60.39122;11.2067;NA;1.6;100;0;NA;NA
60.39276;11.26102;NA;1.5;100;0;NA;NA
60.39427;11.31534;NA;1.8;100;0;NA;NA
60.39577;11.36966;NA;2.4;100;0;NA;NA
60.39724;11.42399;NA;2.8;100;0;NA;NA
60.39869;11.47833;NA;2.3;100;0;NA;NA
60.40012;11.53267;NA;1.7;100;0;NA;NA
60.40152;11.58701;NA;1.2;100;0;NA;NA
60.40291;11.64137;NA;1.3;100;0;NA;NA
60.40427;11.69572;NA;1.7;100;0;NA;NA
60.40561;11.75009;NA;2;100;0;NA;NA
60.40692;11.80445;NA;2.5;100;0;NA;NA
60.40822;11.85883;NA;2;100;0;NA;NA
60.40949;11.9132;NA;1.2;100;0;NA;NA
60.41074;11.96759;NA;1.5;100;0;NA;NA
60.41197;12.02197;NA;2.1;100;0;NA;NA
60.41317;12.07637;NA;2.8;100;0;NA;NA
60.41436;12.13076;NA;3.2;100;0;NA;NA
60.41552;12.18517;NA;2.9;100;0;NA;NA
60.41666;12.23957;NA;2.6;100;0;NA;NA
60.41777;12.29398;NA;2.5;100;0;NA;NA
60.41887;12.3484;NA;2.5;100;0;NA;NA
60.41994;12.40281;NA;2.7;100;0;NA;NA
60.42099;12.45724;NA;2.5;100;0;NA;NA
60.42202;12.51166;NA;2.5;100;0;NA;NA
60.42303;12.5661;NA;2.2;100;0;NA;NA
60.2724;8.77523;NA;1.8;100;0;NA;NA
60.27493;8.82915;NA;1.9;100;0;NA;NA
60.27743;8.88307;NA;1.8;100;0;NA;NA
60.28481;9.04491;NA;2.8;100;0;NA;NA
60.28723;9.09887;NA;2.8;100;0;NA;NA
60.28962;9.15284;NA;2.2;100;0;NA;NA
60.292;9.20683;NA;2.1;100;0;NA;NA
60.29435;9.26082;NA;2.3;100;0;NA;NA
60.30799;9.58495;NA;2.4;100;0;NA;NA
60.31019;9.639;NA;2.4;100;0;NA;NA
60.31236;9.69306;NA;2.3;100;0;NA;NA
60.31452;9.74713;NA;2.1;100;0;NA;NA
60.31876;9.85529;NA;1.9;100;0;NA;NA
60.32085;9.90939;NA;2.3;100;0;NA;NA
60.32291;9.96349;NA;2.6;100;0;NA;NA
60.32495;10.0176;NA;1.9;100;0;NA;NA
60.32698;10.07171;NA;1.7;100;0;NA;NA
60.32898;10.12584;NA;2.1;100;0;NA;NA
60.33095;10.17997;NA;2.7;100;0;NA;NA
60.33291;10.23411;NA;2.8;100;0;NA;NA
60.33484;10.28826;NA;2.4;100;0;NA;NA
60.33675;10.34241;NA;2;100;0;NA;NA
60.33864;10.39658;NA;2.1;100;0;NA;NA
60.34051;10.45075;NA;2.1;100;0;NA;NA
60.34236;10.50492;NA;1.9;100;0;NA;NA
60.34418;10.55911;NA;1.8;100;0;NA;NA
60.34598;10.6133;NA;1.8;100;0;NA;NA
60.34776;10.66749;NA;1.8;100;0;NA;NA
60.34952;10.7217;NA;1.8;100;0;NA;NA
60.35125;10.77591;NA;1.7;100;0;NA;NA
60.35297;10.83013;NA;1.8;100;0;NA;NA
60.35466;10.88435;NA;1.9;100;0;NA;NA
60.35633;10.93858;NA;1.7;100;0;NA;NA
60.35797;10.99282;NA;1.6;100;0;NA;NA
60.3596;11.04706;NA;1.7;100;0;NA;NA
60.3612;11.10131;NA;1.7;100;0;NA;NA
60.36278;11.15557;NA;1.5;100;0;NA;NA
60.36434;11.20983;NA;1.5;100;0;NA;NA
60.36588;11.2641;NA;1.7;100;0;NA;NA
60.36739;11.31837;NA;1.8;100;0;NA;NA
60.36889;11.37265;NA;2;100;0;NA;NA
60.37036;11.42694;NA;2.4;100;0;NA;NA
60.3718;11.48123;NA;2.4;100;0;NA;NA
60.37323;11.53553;NA;1.9;100;0;NA;NA
60.37463;11.58983;NA;1.4;100;0;NA;NA
60.37602;11.64414;NA;1.3;100;0;NA;NA
60.37737;11.69845;NA;1.7;100;0;NA;NA
60.37871;11.75277;NA;2;100;0;NA;NA
60.38003;11.80709;NA;2;100;0;NA;NA
60.38132;11.86142;NA;1.8;100;0;NA;NA
60.38259;11.91575;NA;1.2;100;0;NA;NA
60.38384;11.97009;NA;1.4;100;0;NA;NA
60.38507;12.02443;NA;2.1;100;0;NA;NA
60.38627;12.07878;NA;2.8;100;0;NA;NA
60.38745;12.13313;NA;2.6;100;0;NA;NA
60.38861;12.18749;NA;2.3;100;0;NA;NA
60.38975;12.24185;NA;2.4;100;0;NA;NA
60.39087;12.29622;NA;2.4;100;0;NA;NA
60.39196;12.35059;NA;2.4;100;0;NA;NA
60.39303;12.40496;NA;2.6;100;0;NA;NA
60.39408;12.45934;NA;2.6;100;0;NA;NA
60.39511;12.51372;NA;2.4;100;0;NA;NA
60.39611;12.56811;NA;2.1;100;0;NA;NA
60.24563;8.78033;NA;2;100;0;NA;NA
60.24815;8.8342;NA;2.3;100;0;NA;NA
60.25065;8.88809;NA;2.1;100;0;NA;NA
60.25313;8.94198;NA;1.6;100;0;NA;NA
60.26044;9.10371;NA;3;100;0;NA;NA
60.26283;9.15764;NA;3.4;100;0;NA;NA
60.2652;9.21158;NA;2.6;100;0;NA;NA
60.26754;9.26553;NA;1.9;100;0;NA;NA
60.27896;9.5354;NA;2.5;100;0;NA;NA
60.28117;9.5894;NA;2.9;100;0;NA;NA
60.28337;9.6434;NA;2.8;100;0;NA;NA
60.28554;9.69742;NA;2.4;100;0;NA;NA
60.29193;9.85952;NA;1.9;100;0;NA;NA
60.29401;9.91357;NA;2.3;100;0;NA;NA
60.29608;9.96763;NA;2.5;100;0;NA;NA
60.29812;10.02169;NA;2.1;100;0;NA;NA
60.30014;10.07576;NA;1.8;100;0;NA;NA
60.30214;10.12985;NA;2.1;100;0;NA;NA
60.30411;10.18393;NA;2.7;100;0;NA;NA
60.30607;10.23803;NA;2.8;100;0;NA;NA
60.308;10.29213;NA;2.3;100;0;NA;NA
60.30991;10.34624;NA;2;100;0;NA;NA
60.31179;10.40036;NA;2.1;100;0;NA;NA
60.31366;10.45449;NA;2.3;100;0;NA;NA
60.3155;10.50862;NA;2.2;100;0;NA;NA
60.31732;10.56276;NA;2.1;100;0;NA;NA
60.31912;10.61691;NA;2;100;0;NA;NA
60.3209;10.67106;NA;1.9;100;0;NA;NA
60.3261;10.83356;NA;1.5;100;0;NA;NA
60.32779;10.88774;NA;1.6;100;0;NA;NA
60.32946;10.94193;NA;1.5;100;0;NA;NA
60.3311;10.99612;NA;1.6;100;0;NA;NA
60.33273;11.05032;NA;1.8;100;0;NA;NA
60.33433;11.10452;NA;1.7;100;0;NA;NA
60.33591;11.15874;NA;1.6;100;0;NA;NA
60.33746;11.21295;NA;1.7;100;0;NA;NA
60.339;11.26718;NA;1.9;100;0;NA;NA
60.34051;11.32141;NA;2.1;100;0;NA;NA
60.342;11.37564;NA;2;100;0;NA;NA
60.34347;11.42988;NA;2.1;100;0;NA;NA
60.34492;11.48413;NA;2.3;100;0;NA;NA
60.34634;11.53838;NA;2.1;100;0;NA;NA
60.34774;11.59264;NA;1.8;100;0;NA;NA
60.34913;11.6469;NA;1.4;100;0;NA;NA
60.35048;11.70117;NA;1.4;100;0;NA;NA
60.35182;11.75544;NA;1.7;100;0;NA;NA
60.35313;11.80972;NA;1.7;100;0;NA;NA
60.35442;11.86401;NA;1.7;100;0;NA;NA
60.35569;11.91829;NA;1.5;100;0;NA;NA
60.35694;11.97259;NA;1.8;100;0;NA;NA
60.35817;12.02689;NA;2.4;100;0;NA;NA
60.35937;12.08119;NA;3.3;100;0;NA;NA
60.36055;12.1355;NA;2.2;100;0;NA;NA
60.36171;12.18981;NA;1.8;100;0;NA;NA
60.36285;12.24413;NA;2.2;100;0;NA;NA
60.36396;12.29845;NA;2.3;100;0;NA;NA
60.36505;12.35277;NA;2.2;100;0;NA;NA
60.36612;12.4071;NA;2.4;100;0;NA;NA
60.36717;12.46143;NA;2.5;100;0;NA;NA
60.3682;12.51577;NA;2.5;100;0;NA;NA
60.3692;12.57011;NA;2.3;100;0;NA;NA
60.2006;8.40889;NA;1;100;0;NA;NA
60.20327;8.46265;NA;1;100;0;NA;NA
60.22137;8.83925;NA;2.5;100;0;NA;NA
60.22387;8.89309;NA;2.2;100;0;NA;NA
60.22634;8.94694;NA;2.2;100;0;NA;NA
60.2288;9.0008;NA;2.4;100;0;NA;NA
60.23123;9.05466;NA;2.5;100;0;NA;NA
60.23364;9.10854;NA;3.3;100;0;NA;NA
60.23603;9.16243;NA;3.6;100;0;NA;NA
60.2384;9.21632;NA;3.1;100;0;NA;NA
60.24074;9.27023;NA;2.2;100;0;NA;NA
60.24537;9.37806;NA;2.8;100;0;NA;NA
60.24765;9.43199;NA;3.5;100;0;NA;NA
60.24991;9.48593;NA;3.1;100;0;NA;NA
60.25214;9.53988;NA;2.5;100;0;NA;NA
60.25436;9.59383;NA;2.5;100;0;NA;NA
60.25655;9.6478;NA;2.6;100;0;NA;NA
60.25872;9.70177;NA;2.4;100;0;NA;NA
60.26087;9.75575;NA;2.4;100;0;NA;NA
60.263;9.80974;NA;2.4;100;0;NA;NA
60.2651;9.86374;NA;2.3;100;0;NA;NA
60.26718;9.91774;NA;2.4;100;0;NA;NA
60.26925;9.97176;NA;2.4;100;0;NA;NA
60.27128;10.02578;NA;2.2;100;0;NA;NA
60.2733;10.07981;NA;1.7;100;0;NA;NA
60.2753;10.13384;NA;2;100;0;NA;NA
60.27727;10.18789;NA;2.5;100;0;NA;NA
60.27922;10.24194;NA;2.5;100;0;NA;NA
60.28115;10.296;NA;2.2;100;0;NA;NA
60.28306;10.35007;NA;2;100;0;NA;NA
60.28494;10.40414;NA;2.2;100;0;NA;NA
60.28681;10.45822;NA;2.3;100;0;NA;NA
60.28865;10.51231;NA;2;100;0;NA;NA
60.29047;10.56641;NA;2;100;0;NA;NA
60.29227;10.62051;NA;2.2;100;0;NA;NA
60.29404;10.67462;NA;2.3;100;0;NA;NA
60.2958;10.72873;NA;2.2;100;0;NA;NA
60.29753;10.78286;NA;2;100;0;NA;NA
60.29924;10.83699;NA;1.8;100;0;NA;NA
60.30092;10.89112;NA;1.6;100;0;NA;NA
60.30259;10.94526;NA;1.3;100;0;NA;NA
60.30423;10.99941;NA;1.4;100;0;NA;NA
60.30585;11.05357;NA;1.6;100;0;NA;NA
60.30745;11.10773;NA;1.6;100;0;NA;NA
60.30903;11.1619;NA;1.6;100;0;NA;NA
60.31059;11.21607;NA;1.6;100;0;NA;NA
60.31212;11.27025;NA;1.8;100;0;NA;NA
60.31363;11.32443;NA;2.1;100;0;NA;NA
60.31512;11.37862;NA;2.1;100;0;NA;NA
60.31659;11.43282;NA;2.1;100;0;NA;NA
60.31803;11.48702;NA;2.4;100;0;NA;NA
60.31946;11.54123;NA;2.3;100;0;NA;NA
60.32086;11.59544;NA;1.9;100;0;NA;NA
60.32223;11.64966;NA;1.7;100;0;NA;NA
60.32359;11.70389;NA;1.6;100;0;NA;NA
60.32493;11.75812;NA;1.7;100;0;NA;NA
60.32624;11.81235;NA;1.7;100;0;NA;NA
60.32753;11.86659;NA;1.6;100;0;NA;NA
60.3288;11.92083;NA;1.6;100;0;NA;NA
60.33004;11.97508;NA;1.9;100;0;NA;NA
60.33127;12.02934;NA;2.2;100;0;NA;NA
60.33247;12.08359;NA;2.6;100;0;NA;NA
60.33365;12.13786;NA;2;100;0;NA;NA
60.33481;12.19212;NA;1.8;100;0;NA;NA
60.33594;12.2464;NA;2.1;100;0;NA;NA
60.33706;12.30067;NA;2.3;100;0;NA;NA
60.33815;12.35495;NA;2.2;100;0;NA;NA
60.33922;12.40924;NA;2.3;100;0;NA;NA
60.34026;12.46353;NA;2.6;100;0;NA;NA
60.34129;12.51782;NA;2.6;100;0;NA;NA
60.34229;12.57211;NA;2.4;100;0;NA;NA
60.17384;8.41428;NA;1;100;0;NA;NA
60.17651;8.46799;NA;1;100;0;NA;NA
60.17916;8.52172;NA;1.1;100;0;NA;NA
60.19459;8.84429;NA;2.9;100;0;NA;NA
60.19708;8.89809;NA;2.7;100;0;NA;NA
60.19956;8.95189;NA;2.1;100;0;NA;NA
60.20201;9.00571;NA;2.3;100;0;NA;NA
60.20444;9.05953;NA;2.5;100;0;NA;NA
60.20685;9.11336;NA;2.8;100;0;NA;NA
60.20923;9.16721;NA;3.5;100;0;NA;NA
60.2116;9.22106;NA;3.6;100;0;NA;NA
60.21394;9.27492;NA;2.8;100;0;NA;NA
60.21626;9.32879;NA;2.5;100;0;NA;NA
60.21856;9.38266;NA;2.9;100;0;NA;NA
60.22084;9.43655;NA;3.6;100;0;NA;NA
60.22309;9.49045;NA;3.8;100;0;NA;NA
60.22533;9.54435;NA;3.1;100;0;NA;NA
60.22754;9.59826;NA;2.6;100;0;NA;NA
60.22973;9.65218;NA;2.2;100;0;NA;NA
60.2319;9.70611;NA;2.4;100;0;NA;NA
60.23405;9.76005;NA;2.6;100;0;NA;NA
60.23617;9.814;NA;2.7;100;0;NA;NA
60.23827;9.86795;NA;2.7;100;0;NA;NA
60.24035;9.92191;NA;2.6;100;0;NA;NA
60.24241;9.97588;NA;2.2;100;0;NA;NA
60.24445;10.02986;NA;1.9;100;0;NA;NA
60.24646;10.08384;NA;1.7;100;0;NA;NA
60.24846;10.13784;NA;1.7;100;0;NA;NA
60.25043;10.19184;NA;1.9;100;0;NA;NA
60.25238;10.24585;NA;2.1;100;0;NA;NA
60.25431;10.29986;NA;2.1;100;0;NA;NA
60.25621;10.35388;NA;2.1;100;0;NA;NA
60.25809;10.40791;NA;2.1;100;0;NA;NA
60.25996;10.46195;NA;2.2;100;0;NA;NA
60.2618;10.51599;NA;1.9;100;0;NA;NA
60.26361;10.57005;NA;1.8;100;0;NA;NA
60.26541;10.6241;NA;2;100;0;NA;NA
60.26718;10.67817;NA;2.4;100;0;NA;NA
60.26893;10.73224;NA;2.4;100;0;NA;NA
60.27066;10.78632;NA;2.3;100;0;NA;NA
60.27237;10.84041;NA;2;100;0;NA;NA
60.27406;10.8945;NA;1.6;100;0;NA;NA
60.27572;10.9486;NA;1.5;100;0;NA;NA
60.27736;11.0027;NA;1.4;100;0;NA;NA
60.27898;11.05681;NA;1.4;100;0;NA;NA
60.28058;11.11093;NA;1.4;100;0;NA;NA
60.28216;11.16505;NA;1.6;100;0;NA;NA
60.28371;11.21918;NA;1.5;100;0;NA;NA
60.28524;11.27331;NA;1.6;100;0;NA;NA
60.28675;11.32745;NA;2;100;0;NA;NA
60.28824;11.3816;NA;2.2;100;0;NA;NA
60.2897;11.43575;NA;2.2;100;0;NA;NA
60.29115;11.48991;NA;2.2;100;0;NA;NA
60.29257;11.54407;NA;2.1;100;0;NA;NA
60.29397;11.59824;NA;1.9;100;0;NA;NA
60.29534;11.65242;NA;1.8;100;0;NA;NA
60.2967;11.7066;NA;1.8;100;0;NA;NA
60.29803;11.76078;NA;2;100;0;NA;NA
60.29934;11.81497;NA;2;100;0;NA;NA
60.30063;11.86917;NA;1.7;100;0;NA;NA
60.3019;11.92337;NA;1.3;100;0;NA;NA
60.30314;11.97757;NA;1.4;100;0;NA;NA
60.30437;12.03178;NA;1.9;100;0;NA;NA
60.30557;12.08599;NA;2;100;0;NA;NA
60.30675;12.14021;NA;1.9;100;0;NA;NA
60.3079;12.19443;NA;1.9;100;0;NA;NA
60.30904;12.24866;NA;2;100;0;NA;NA
60.31015;12.30289;NA;2;100;0;NA;NA
60.31124;12.35713;NA;2.1;100;0;NA;NA
60.31231;12.41137;NA;2;100;0;NA;NA
60.31335;12.46561;NA;2.5;100;0;NA;NA
60.31438;12.51986;NA;2.5;100;0;NA;NA
60.31538;12.57411;NA;2.7;100;0;NA;NA
60.14708;8.41965;NA;1;100;0;NA;NA
60.14975;8.47332;NA;1.3;100;0;NA;NA
60.15239;8.52701;NA;1.2;100;0;NA;NA
60.15501;8.5807;NA;1;100;0;NA;NA
60.1678;8.84932;NA;4;100;0;NA;NA
60.1703;8.90307;NA;3.8;100;0;NA;NA
60.17277;8.95683;NA;2.9;100;0;NA;NA
60.17522;9.01061;NA;2.4;100;0;NA;NA
60.17765;9.06439;NA;1.9;100;0;NA;NA
60.18244;9.17197;NA;3.6;100;0;NA;NA
60.1848;9.22578;NA;4.3;100;0;NA;NA
60.18714;9.2796;NA;3.9;100;0;NA;NA
60.18946;9.33343;NA;2.7;100;0;NA;NA
60.19175;9.38726;NA;2.5;100;0;NA;NA
60.19403;9.4411;NA;3.2;100;0;NA;NA
60.19628;9.49495;NA;3.8;100;0;NA;NA
60.19851;9.54882;NA;3.2;100;0;NA;NA
60.20072;9.60268;NA;2.7;100;0;NA;NA
60.20291;9.65656;NA;2.4;100;0;NA;NA
60.20934;9.81824;NA;2.9;100;0;NA;NA
60.21144;9.87215;NA;2.7;100;0;NA;NA
60.21352;9.92607;NA;2.3;100;0;NA;NA
60.21558;9.98;NA;2;100;0;NA;NA
60.21761;10.03393;NA;1.8;100;0;NA;NA
60.21963;10.08787;NA;1.6;100;0;NA;NA
60.22162;10.14182;NA;1.6;100;0;NA;NA
60.22359;10.19578;NA;1.5;100;0;NA;NA
60.22553;10.24974;NA;1.8;100;0;NA;NA
60.22746;10.30371;NA;2.1;100;0;NA;NA
60.22936;10.35769;NA;2.3;100;0;NA;NA
60.23124;10.41168;NA;2.3;100;0;NA;NA
60.2331;10.46567;NA;2.2;100;0;NA;NA
60.23494;10.51967;NA;2;100;0;NA;NA
60.23676;10.57368;NA;2;100;0;NA;NA
60.23855;10.62769;NA;2.2;100;0;NA;NA
60.24032;10.68171;NA;2.7;100;0;NA;NA
60.24207;10.73574;NA;2.7;100;0;NA;NA
60.2438;10.78978;NA;2.5;100;0;NA;NA
60.24551;10.84382;NA;2;100;0;NA;NA
60.24719;10.89787;NA;1.7;100;0;NA;NA
60.24885;10.95192;NA;1.7;100;0;NA;NA
60.25049;11.00598;NA;1.7;100;0;NA;NA
60.25211;11.06005;NA;1.5;100;0;NA;NA
60.2537;11.11412;NA;1.4;100;0;NA;NA
60.25528;11.1682;NA;1.4;100;0;NA;NA
60.25683;11.22228;NA;1.5;100;0;NA;NA
60.25836;11.27637;NA;1.5;100;0;NA;NA
60.25987;11.33047;NA;1.8;100;0;NA;NA
60.26135;11.38457;NA;2.1;100;0;NA;NA
60.26282;11.43868;NA;2.3;100;0;NA;NA
60.26426;11.49279;NA;2.3;100;0;NA;NA
60.26568;11.54691;NA;1.9;100;0;NA;NA
60.26708;11.60104;NA;1.8;100;0;NA;NA
60.26845;11.65517;NA;1.9;100;0;NA;NA
60.26981;11.7093;NA;2;100;0;NA;NA
60.27114;11.76344;NA;2;100;0;NA;NA
60.27245;11.81759;NA;2.1;100;0;NA;NA
60.27374;11.87174;NA;1.9;100;0;NA;NA
60.275;11.92589;NA;1.2;100;0;NA;NA
60.27625;11.98005;NA;1;100;0;NA;NA
60.27747;12.03422;NA;1.5;100;0;NA;NA
60.27867;12.08839;NA;2;100;0;NA;NA
60.27984;12.14256;NA;2.2;100;0;NA;NA
60.281;12.19674;NA;2.3;100;0;NA;NA
60.28213;12.25092;NA;2;100;0;NA;NA
60.28324;12.30511;NA;2;100;0;NA;NA
60.28433;12.3593;NA;2.3;100;0;NA;NA
60.2854;12.4135;NA;2.1;100;0;NA;NA
60.28644;12.4677;NA;2.3;100;0;NA;NA
60.28747;12.5219;NA;2.5;100;0;NA;NA
60.28847;12.57611;NA;2.6;100;0;NA;NA
60.12032;8.42502;NA;1.1;100;0;NA;NA
60.12298;8.47865;NA;1.3;100;0;NA;NA
60.12563;8.53229;NA;1.4;100;0;NA;NA
60.12825;8.58594;NA;1.2;100;0;NA;NA
60.14102;8.85434;NA;4.7;100;0;NA;NA
60.14351;8.90805;NA;4.4;100;0;NA;NA
60.14598;8.96177;NA;3.5;100;0;NA;NA
60.14843;9.0155;NA;2.4;100;0;NA;NA
60.15085;9.06923;NA;2.2;100;0;NA;NA
60.15326;9.12298;NA;2.8;100;0;NA;NA
60.15564;9.17673;NA;3.7;100;0;NA;NA
60.158;9.2305;NA;4.5;100;0;NA;NA
60.16034;9.28427;NA;4.2;100;0;NA;NA
60.16265;9.33806;NA;2.9;100;0;NA;NA
60.16495;9.39185;NA;2.8;100;0;NA;NA
60.16722;9.44565;NA;3.6;100;0;NA;NA
60.16947;9.49945;NA;4.1;100;0;NA;NA
60.1717;9.55327;NA;3.6;100;0;NA;NA
60.17391;9.6071;NA;2.9;100;0;NA;NA
60.17609;9.66093;NA;2.4;100;0;NA;NA
60.17825;9.71477;NA;2.1;100;0;NA;NA
60.18669;9.93022;NA;2.3;100;0;NA;NA
60.18874;9.9841;NA;2.3;100;0;NA;NA
60.19078;10.03799;NA;2.1;100;0;NA;NA
60.19279;10.09189;NA;1.8;100;0;NA;NA
60.19478;10.1458;NA;1.3;100;0;NA;NA
60.19674;10.19971;NA;1.2;100;0;NA;NA
60.19869;10.25363;NA;1.6;100;0;NA;NA
60.20061;10.30756;NA;2;100;0;NA;NA
60.20251;10.36149;NA;2.3;100;0;NA;NA
60.20439;10.41544;NA;2.4;100;0;NA;NA
60.20625;10.46938;NA;2.1;100;0;NA;NA
60.20809;10.52334;NA;1.9;100;0;NA;NA
60.2099;10.5773;NA;2;100;0;NA;NA
60.21169;10.63128;NA;2.1;100;0;NA;NA
60.21346;10.68525;NA;2.6;100;0;NA;NA
60.21521;10.73924;NA;2.8;100;0;NA;NA
60.21694;10.79323;NA;2.7;100;0;NA;NA
60.21864;10.84722;NA;2.3;100;0;NA;NA
60.22032;10.90123;NA;2.1;100;0;NA;NA
60.22198;10.95524;NA;1.8;100;0;NA;NA
60.22362;11.00925;NA;1.6;100;0;NA;NA
60.22524;11.06328;NA;1.4;100;0;NA;NA
60.22683;11.11731;NA;1.3;100;0;NA;NA
60.2284;11.17134;NA;1.4;100;0;NA;NA
60.22995;11.22538;NA;1.4;100;0;NA;NA
60.23148;11.27943;NA;1.6;100;0;NA;NA
60.23299;11.33348;NA;1.9;100;0;NA;NA
60.23447;11.38754;NA;2;100;0;NA;NA
60.23593;11.4416;NA;2.1;100;0;NA;NA
60.23737;11.49567;NA;2;100;0;NA;NA
60.23879;11.54975;NA;1.7;100;0;NA;NA
60.24019;11.60383;NA;1.6;100;0;NA;NA
60.24156;11.65791;NA;1.9;100;0;NA;NA
60.24292;11.712;NA;2;100;0;NA;NA
60.24425;11.7661;NA;1.9;100;0;NA;NA
60.24555;11.8202;NA;2;100;0;NA;NA
60.24684;11.87431;NA;1.7;100;0;NA;NA
60.2481;11.92842;NA;1.2;100;0;NA;NA
60.24935;11.98253;NA;1;100;0;NA;NA
60.25057;12.03665;NA;1.2;100;0;NA;NA
60.25176;12.09078;NA;1.7;100;0;NA;NA
60.25294;12.14491;NA;2.3;100;0;NA;NA
60.25409;12.19904;NA;2.3;100;0;NA;NA
60.25523;12.25318;NA;2;100;0;NA;NA
60.25634;12.30732;NA;2;100;0;NA;NA
60.25742;12.36147;NA;2.3;100;0;NA;NA
60.25849;12.41562;NA;2.5;100;0;NA;NA
60.25953;12.46978;NA;2.2;100;0;NA;NA
60.26055;12.52394;NA;2.3;100;0;NA;NA
60.26155;12.5781;NA;2.5;100;0;NA;NA
60.09886;8.53756;NA;1.4;100;0;NA;NA
60.10148;8.59116;NA;1.5;100;0;NA;NA
60.10407;8.64478;NA;1.4;100;0;NA;NA
60.11673;8.91302;NA;4.7;100;0;NA;NA
60.11919;8.96669;NA;4.1;100;0;NA;NA
60.12164;9.02038;NA;3;100;0;NA;NA
60.12406;9.07407;NA;2.6;100;0;NA;NA
60.12646;9.12777;NA;2.9;100;0;NA;NA
60.1312;9.23521;NA;3.8;100;0;NA;NA
60.13353;9.28894;NA;3.8;100;0;NA;NA
60.13585;9.34268;NA;3.1;100;0;NA;NA
60.13814;9.39642;NA;2.9;100;0;NA;NA
60.14041;9.45018;NA;3.3;100;0;NA;NA
60.14266;9.50395;NA;3.3;100;0;NA;NA
60.14488;9.55772;NA;3.2;100;0;NA;NA
60.14709;9.6115;NA;2.8;100;0;NA;NA
60.14927;9.66529;NA;2.3;100;0;NA;NA
60.15143;9.71909;NA;2.4;100;0;NA;NA
60.15357;9.7729;NA;2.4;100;0;NA;NA
60.15569;9.82671;NA;2.3;100;0;NA;NA
60.15986;9.93436;NA;2.6;100;0;NA;NA
60.16191;9.9882;NA;2.6;100;0;NA;NA
60.16394;10.04205;NA;2.2;100;0;NA;NA
60.16595;10.0959;NA;1.7;100;0;NA;NA
60.16794;10.14977;NA;1.3;100;0;NA;NA
60.1699;10.20364;NA;1.1;100;0;NA;NA
60.17184;10.25751;NA;1.4;100;0;NA;NA
60.17377;10.3114;NA;1.8;100;0;NA;NA
60.17566;10.36529;NA;2.2;100;0;NA;NA
60.17754;10.41919;NA;2.4;100;0;NA;NA
60.1794;10.47309;NA;2.2;100;0;NA;NA
60.18123;10.527;NA;2.1;100;0;NA;NA
60.18304;10.58092;NA;2;100;0;NA;NA
60.18483;10.63485;NA;1.9;100;0;NA;NA
60.1866;10.68878;NA;2.4;100;0;NA;NA
60.18835;10.74272;NA;2.7;100;0;NA;NA
60.19007;10.79667;NA;2.8;100;0;NA;NA
60.19177;10.85062;NA;2.7;100;0;NA;NA
60.19345;10.90458;NA;2.2;100;0;NA;NA
60.19511;10.95855;NA;1.8;100;0;NA;NA
60.19675;11.01252;NA;1.4;100;0;NA;NA
60.19836;11.0665;NA;1.3;100;0;NA;NA
60.19995;11.12049;NA;1.4;100;0;NA;NA
60.20153;11.17448;NA;1.4;100;0;NA;NA
60.20307;11.22847;NA;1.5;100;0;NA;NA
60.2046;11.28248;NA;1.7;100;0;NA;NA
60.20611;11.33648;NA;1.9;100;0;NA;NA
60.20759;11.3905;NA;2.1;100;0;NA;NA
60.20905;11.44452;NA;2;100;0;NA;NA
60.21049;11.49854;NA;1.8;100;0;NA;NA
60.2119;11.55257;NA;1.6;100;0;NA;NA
60.2133;11.60661;NA;1.7;100;0;NA;NA
60.21467;11.66065;NA;1.8;100;0;NA;NA
60.21602;11.7147;NA;1.8;100;0;NA;NA
60.21735;11.76875;NA;1.9;100;0;NA;NA
60.21866;11.82281;NA;1.9;100;0;NA;NA
60.21994;11.87687;NA;1.7;100;0;NA;NA
60.22121;11.93094;NA;1.5;100;0;NA;NA
60.22245;11.98501;NA;1.3;100;0;NA;NA
60.22367;12.03908;NA;1.3;100;0;NA;NA
60.22486;12.09316;NA;1.6;100;0;NA;NA
60.22604;12.14725;NA;1.9;100;0;NA;NA
60.22719;12.20134;NA;1.8;100;0;NA;NA
60.22832;12.25543;NA;1.6;100;0;NA;NA
60.22943;12.30953;NA;1.7;100;0;NA;NA
60.23051;12.36364;NA;1.8;100;0;NA;NA
60.23158;12.41774;NA;2;100;0;NA;NA
60.23262;12.47185;NA;2.5;100;0;NA;NA
60.23364;12.52597;NA;2.3;100;0;NA;NA
60.23464;12.58009;NA;2.4;100;0;NA;NA
60.07209;8.54281;NA;1.3;100;0;NA;NA
